player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles,rank_porterias_cero,rank_save_pct,score_porterias_cero,score_save_pct,posicion_equipo,pj,pg,pe,pp,gf,gc,dg,pts,racha5partidos,posicion_rival,pj_rival,pg_rival,pe_rival,pp_rival,gf_rival,gc_rival,dg_rival,pts_rival,racha5partidos_rival,Date,home,away,p_home,p_draw,p_away,p_over25,ah_line,HS,AS,HST,AST,p_win_propio,p_loss_propio,p_draw_match,p_over25_match,ah_line_match,shots_propio,shots_rival,shots_on_target_propio,shots_on_target_rival,target_pf_next,pf_last3_mean,min_last3_mean,goles_last3_sum,xg_team,xg_rival,gf_last5_mean_team,gc_last5_mean_team,goal_diff_last5_team,xg_last5_mean_team,xg_contra_last5_mean_team,gf_last5_mean_rival,gc_last5_mean_rival,goal_diff_last5_rival,xg_last5_mean_rival,xg_contra_last5_mean_rival,pts_diff,gf_diff,gc_diff,is_top4_propio,is_top4_rival,is_bottom3_propio,is_bottom3_rival,pf_last5_std,gc_last5_std,psxg_last5_std,min_last5_sum,psxg_last5_sum,gc_last5_sum,psxg_per90_last5,gc_per90_last5,ataque_top_rival,defensa_floja_propia,ataque_top_y_defensa_floja
Joan García,PT,espanyol,betis,1,90,0,0,0.0,0.0,0,0,0,41,75.6,0,0,2.0,80.0,3.0,10,0,0,0,0,0,0,0,1,0,0,0,35,217.0,151.0,0,0,0,0.0,24_25,34,,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [1, 141.0]}, {'save_pct': [5, 75.6]}]",7.0,5.0,0.3333333333333333,0.5555555555555556,14,34,10,9,15,36,44,-8,39,WWWDL,6,34,16,9,9,52,42,10,57,DLWWW,2025-05-04,espanyol,betis,0.2824129330547085,0.31937301489743886,0.3982140520478526,0.42416452442159375,0.25,11.0,20.0,5.0,10.0,0.2824129330547085,0.3982140520478526,0.31937301489743886,0.42416452442159375,0.25,11.0,20.0,5.0,10.0,3.0,12.333333333333334,90.0,0.0,0.0,0.0,32.0,41.2,-9.200000000000003,0.0,0.0,43.6,38.6,5.0,0.0,0.0,-18,-16,2,0,0,0,0,4.8166378315169185,0.5477225575051654,0.6730527468185505,450.0,5.2,2.0,1.04,0.4,1,1,1
Joan García,PT,espanyol,leganes,1,90,0,0,0.0,0.0,0,0,0,43,76.7,0,0,3.0,40.0,1.6,3,0,0,0,0,0,0,0,0,0,0,0,24,146.0,99.0,0,0,0,0.0,24_25,35,,0,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [1, 141.0]}, {'save_pct': [5, 75.6]}]",7.0,5.0,0.3333333333333333,0.5555555555555556,14,35,10,9,16,38,47,-9,39,WWDLL,18,35,7,13,15,35,53,-18,34,LDDDW,2025-01-11,espanyol,leganes,0.45386826444273515,0.3130642484109955,0.23306748714626935,0.3428571428571429,-0.5,15.0,14.0,5.0,6.0,0.23306748714626935,0.45386826444273515,0.3130642484109955,0.3428571428571429,-0.5,14.0,15.0,6.0,5.0,2.0,11.0,90.0,0.0,0.0,0.0,33.8,41.8,-8.0,0.0,0.0,29.8,48.6,-18.8,0.0,0.0,5,3,-6,0,0,0,1,1.7888543819998337,0.8944271909999155,0.8786353054595507,450.0,8.100000000000001,3.0,1.6200000000000003,0.6,1,1,1
Joan García,PT,espanyol,barcelona,1,90,0,0,0.0,0.0,0,0,0,33,69.7,0,0,2.0,50.0,1.8,2,0,0,0,0,0,0,0,0,0,0,0,21,117.0,75.0,0,0,0,0.0,24_25,36,,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [1, 141.0]}, {'save_pct': [5, 75.6]}]",7.0,5.0,0.3333333333333333,0.5555555555555556,16,36,10,9,17,38,49,-11,39,WDLLL,1,36,27,4,5,97,36,61,85,WWWWW,2025-05-15,espanyol,barcelona,0.10197689177484462,0.16535836270434873,0.7326647455208066,0.6643026004728132,1.75,9.0,12.0,1.0,4.0,0.10197689177484462,0.7326647455208066,0.16535836270434873,0.6643026004728132,1.75,9.0,12.0,1.0,4.0,13.0,7.666666666666667,90.0,0.0,0.0,0.0,35.2,43.0,-7.799999999999997,0.0,0.0,89.4,32.4,57.00000000000001,0.0,0.0,-46,-59,13,0,1,0,0,4.301162633521314,1.3038404810405295,0.811171991626929,450.0,8.700000000000001,6.0,1.7400000000000002,1.2,1,1,1
Joan García,PT,espanyol,las palmas,1,90,0,0,0.0,0.0,0,0,0,38,73.7,0,0,0.0,100.0,0.6,13,0,0,0,0,0,0,0,0,0,0,0,23,146.0,120.0,0,0,0,0.0,24_25,38,,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [1, 141.0]}, {'save_pct': [5, 75.6]}]",7.0,5.0,0.3333333333333333,0.5555555555555556,14,38,11,9,18,40,51,-11,42,LLLLW,19,38,8,8,22,40,61,-21,32,LLLLL,2025-05-24,espanyol,las palmas,0.6901063851537849,0.1951530351459473,0.11474057970026781,0.5248041775456919,-1.25,8.0,10.0,3.0,4.0,0.6901063851537849,0.11474057970026781,0.1951530351459473,0.5248041775456919,-1.25,8.0,10.0,3.0,4.0,,5.0,90.0,0.0,0.0,0.0,36.2,44.6,-8.399999999999999,0.0,0.0,39.6,56.6,-17.0,0.0,0.0,10,0,-10,0,0,0,1,4.8270073544588685,1.1401754250991378,0.6999999999999993,450.0,9.5,8.0,1.9,1.6,1,1,1
Joan García,PT,barcelona,mallorca,1,90,0,0,0.0,0.0,0,0,0,19,100.0,0,0,0.0,100.0,0.2,9,0,0,0,0,0,0,0,1,0,0,0,9,33.0,21.0,0,1,0,100.0,25_26,1,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,1,1,1,0,0,3,0,3,3,W,20,1,0,0,1,0,3,-3,0,L,2025-08-16,mallorca,barcelona,0.13997113103166292,0.199325977734963,0.660702891233374,0.5844155844155844,1.25,4.0,24.0,1.0,8.0,0.660702891233374,0.13997113103166292,0.199325977734963,0.5844155844155844,1.25,24.0,4.0,8.0,1.0,3.0,,,,0.0,0.0,,,,,,,,,,,3,3,-3,1,0,0,1,,,,,,,,,0,0,0
Joan García,PT,barcelona,levante,1,90,0,0,0.0,0.0,0,0,0,22,95.5,0,0,2.0,80.0,2.5,3,0,0,0,0,0,0,0,2,0,0,0,15,51.0,29.0,0,0,0,0.0,25_26,2,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,2,2,2,0,0,6,2,4,6,WW,17,2,0,0,2,3,5,-2,0,LL,2025-08-23,levante,barcelona,0.0907190635451505,0.14548494983277593,0.7637959866220736,0.6910755148741418,1.75,8.0,26.0,5.0,10.0,0.7637959866220736,0.0907190635451505,0.14548494983277593,0.6910755148741418,1.75,26.0,8.0,10.0,5.0,11.0,9.0,90.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,6,3,-3,1,0,0,0,,,,90.0,0.2,0.0,,,1,0,0
Joan García,PT,barcelona,rayo vallecano,1,90,0,0,0.0,0.0,0,0,0,43,86.0,0,0,1.0,83.3,1.8,11,1,1,0,0,0,0,0,1,0,0,0,30,213.0,105.0,0,1,0,100.0,25_26,3,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,4,3,2,1,0,7,3,4,7,WWD,9,3,1,1,1,4,3,1,4,WLD,2025-08-31,rayo vallecano,barcelona,0.13951081160177475,0.1840123033651589,0.6764768850330662,0.6602409638554217,1.25,12.0,12.0,6.0,3.0,0.6764768850330662,0.13951081160177475,0.1840123033651589,0.6602409638554217,1.25,12.0,12.0,3.0,6.0,10.0,6.0,90.0,0.0,0.0,0.0,4.5,1.0,3.5,0.0,0.0,3.0,1.3333333333333333,1.6666666666666667,0.0,0.0,3,3,0,1,0,0,0,4.242640687119285,1.4142135623730951,1.6263455967290592,180.0,2.7,2.0,1.35,1.0,1,0,0
Joan García,PT,barcelona,valencia,1,90,0,0,0.0,0.0,0,0,0,36,100.0,0,0,0.0,100.0,0.3,10,0,0,0,0,0,0,0,0,0,0,0,25,99.0,48.0,0,0,0,0.0,25_26,4,,1,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,2,4,3,1,0,13,3,10,10,WWDW,14,4,1,1,2,4,8,-4,4,DLWL,2025-09-14,barcelona,valencia,0.783310978399832,0.13409032440510676,0.08259869719506135,0.7133479212253829,-2.0,24.0,2.0,10.0,1.0,0.783310978399832,0.08259869719506135,0.13409032440510676,0.7133479212253829,-2.0,24.0,2.0,10.0,1.0,11.0,7.666666666666667,90.0,0.0,0.0,0.0,5.333333333333333,1.6666666666666667,3.666666666666666,0.0,0.0,2.0,1.6666666666666667,0.33333333333333326,0.0,0.0,6,9,-5,1,0,0,0,4.163331998932265,1.0,1.1789826122551597,270.0,4.5,3.0,1.5,1.0,1,0,0
Joan García,PT,barcelona,getafe,1,90,0,0,0.0,0.0,0,0,0,33,97.0,0,0,0.0,100.0,0.1,11,0,0,0,0,0,0,0,1,0,0,0,24,60.0,22.0,0,0,0,0.0,25_26,5,,1,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,2,5,4,1,0,16,3,13,13,WWDWW,7,5,3,0,2,6,7,-1,9,WWLWL,2025-09-21,barcelona,getafe,0.7709003107372383,0.1499997414831628,0.07909994777959889,0.6116751269035533,-1.75,16.0,3.0,7.0,2.0,0.7709003107372383,0.07909994777959889,0.1499997414831628,0.6116751269035533,-1.75,16.0,3.0,7.0,2.0,7.0,8.0,90.0,0.0,0.0,0.0,7.25,2.0,5.25,0.0,0.0,4.0,2.25,1.75,0.0,0.0,4,10,-4,1,0,0,0,3.593976442141304,0.9574271077563381,1.1343133018115705,360.0,4.8,3.0,1.2,0.75,1,0,0
Joan García,PT,barcelona,oviedo,1,90,0,0,0.0,0.0,0,0,0,28,85.7,0,0,1.0,66.7,1.0,7,0,0,0,0,0,0,0,2,1,1,0,16,85.0,63.0,0,0,0,0.0,25_26,6,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,2,6,5,1,0,19,4,15,16,WDWWW,18,6,1,0,5,2,11,-9,3,LWLLL,2025-09-25,oviedo,barcelona,0.09701379319856514,0.15171139227174646,0.7512748145296885,0.6650717703349281,1.75,7.0,22.0,3.0,10.0,0.7512748145296885,0.09701379319856514,0.15171139227174646,0.6650717703349281,1.75,22.0,7.0,10.0,3.0,12.0,10.666666666666666,90.0,0.0,0.0,0.0,9.0,2.2,6.8,0.0,0.0,0.6,5.4,-4.800000000000001,0.0,0.0,13,17,-7,1,0,0,1,3.3466401061363023,0.8944271909999159,1.0986355173577815,450.0,4.9,3.0,0.9800000000000001,0.6,1,0,0
Joan García,PT,barcelona,athletic,1,90,0,0,0.0,0.0,0,0,0,37,97.3,0,0,0.0,100.0,0.6,12,0,0,0,0,0,0,0,0,0,0,0,23,112.0,67.0,0,0,0,0.0,25_26,13,,1,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,2,13,10,1,2,36,15,21,31,WLWWW,8,13,5,2,6,12,17,-5,17,DLLWL,2025-11-22,barcelona,athletic,0.6702930023303599,0.18864533598519112,0.14106166168444886,0.6240601503759399,-1.25,19.0,13.0,7.0,2.0,0.6702930023303599,0.14106166168444886,0.18864533598519112,0.6240601503759399,-1.25,19.0,13.0,7.0,2.0,4.0,9.333333333333334,90.0,0.0,0.0,0.0,26.2,11.8,14.399999999999999,0.0,0.0,10.0,10.8,-0.8000000000000007,0.0,0.0,14,24,-2,1,0,0,0,3.4351128074635335,0.8366600265340756,1.0114346246792225,450.0,5.7,4.0,1.14,0.8,1,0,0
Joan García,PT,barcelona,alaves,1,90,0,0,0.0,0.0,0,0,0,42,85.7,1,0,1.0,50.0,1.2,4,0,0,0,0,0,0,0,1,0,0,0,15,62.0,22.0,0,0,0,0.0,25_26,14,,1,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,1,14,11,1,2,39,16,23,34,LWWWW,14,14,4,3,7,12,15,-3,15,LWLLL,2025-11-29,barcelona,alaves,0.7946492392525273,0.1324415398754212,0.07290922087205146,0.6917808219178082,-2.0,18.0,9.0,6.0,2.0,0.7946492392525273,0.07290922087205146,0.1324415398754212,0.6917808219178082,-2.0,18.0,9.0,6.0,2.0,6.0,10.0,90.0,0.0,0.0,0.0,29.0,13.0,16.0,0.0,0.0,10.2,10.0,0.1999999999999993,0.0,0.0,19,27,1,1,0,0,0,1.9235384061671346,0.5477225575051661,0.6730527468185536,450.0,3.8,2.0,0.76,0.4,1,0,0
Joan García,PT,barcelona,betis,1,90,0,0,0.0,0.0,0,0,0,58,81.0,0,0,3.0,60.0,2.8,6,0,0,0,0,0,0,0,3,0,0,0,48,204.0,77.0,0,0,0,0.0,25_26,15,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,1,15,12,1,2,44,19,25,37,WWWWW,6,15,6,6,3,25,19,6,24,WDDWL,2025-12-06,betis,barcelona,0.2360974482450634,0.21664777287476067,0.5472547788801759,0.6954545454545454,0.75,17.0,16.0,5.0,8.0,0.5472547788801759,0.2360974482450634,0.21664777287476067,0.6954545454545454,0.75,16.0,17.0,8.0,5.0,10.0,7.666666666666667,90.0,0.0,0.0,0.0,32.0,14.2,17.8,0.0,0.0,18.8,13.0,5.800000000000001,0.0,0.0,13,19,0,1,0,0,0,3.2710854467592254,0.5477225575051661,0.4615192303685731,450.0,3.2,2.0,0.64,0.4,1,0,0
Joan García,PT,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,23,91.3,0,0,0.0,100.0,0.6,10,0,0,0,0,0,0,0,0,0,0,0,16,57.0,36.0,0,0,0,0.0,25_26,16,,1,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,1,16,13,1,2,46,19,27,40,WWWWW,16,16,4,3,9,14,20,-6,15,LLDWL,2025-12-13,barcelona,osasuna,0.7894721266052704,0.12906901252402242,0.08145886087070717,0.7588235294117648,-2.25,24.0,3.0,7.0,2.0,0.7894721266052704,0.08145886087070717,0.12906901252402242,0.7588235294117648,-2.25,24.0,3.0,7.0,2.0,12.0,7.333333333333333,90.0,0.0,0.0,0.0,35.8,15.6,20.199999999999996,0.0,0.0,10.8,15.4,-4.6,0.0,0.0,25,32,-1,1,0,0,0,3.3911649915626345,1.224744871391589,1.0188228501560022,450.0,5.7,5.0,1.14,1.0,1,0,0
Joan García,PT,barcelona,villarreal,1,90,0,0,0.0,0.0,0,0,0,21,95.2,0,0,0.0,100.0,1.0,12,0,0,0,0,0,0,0,1,0,0,0,16,72.0,27.0,0,0,0,0.0,25_26,17,,0,"[{'porterias_cero': [4, 6.0]}, {'save_pct': [2, 80.6]}]",4.0,2.0,0.6666666666666667,0.8888888888888888,1,17,14,1,2,48,19,29,43,WWWWW,4,16,11,2,3,31,15,16,35,WWWWL,2025-12-21,villarreal,barcelona,0.27693299878069677,0.20724125074317043,0.515825750476133,0.7439024390243902,0.75,14.0,19.0,5.0,5.0,0.515825750476133,0.27693299878069677,0.20724125074317043,0.7439024390243902,0.75,19.0,14.0,5.0,5.0,,6.666666666666667,90.0,0.0,0.0,0.0,39.4,16.8,22.599999999999998,0.0,0.0,26.4,11.4,14.999999999999998,0.0,0.0,8,17,4,1,1,0,0,3.1937438845342627,1.224744871391589,0.909945053286186,450.0,6.199999999999999,5.0,1.2399999999999998,1.0,1,0,0
Juan Carlos,PT,girona,athletic,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,25,,0,"[{'rojas': [8, 1.0]}]",,,,,2,25,17,5,3,54,32,22,56,WWDLL,5,25,14,7,4,45,23,22,49,LDWDW,2023-11-27,girona,athletic,0.4200928912988766,0.26169721097307064,0.3182098977280527,0.5717948717948719,-0.25,12.0,13.0,2.0,6.0,0.3182098977280527,0.4200928912988766,0.26169721097307064,0.5717948717948719,-0.25,13.0,12.0,6.0,2.0,,,,,0.0,0.0,50.6,25.6,25.0,0.0,0.0,39.6,20.8,18.8,0.0,0.0,7,9,9,1,0,0,0,,,,,,,,,1,0,0
Juan Carlos,PT,girona,las palmas,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,11,,0,"[{'rojas': [8, 1.0]}]",,,,,13,11,3,3,5,11,14,-3,12,DDWLL,18,11,2,3,6,13,19,-6,9,DLLWW,2025-02-03,girona,las palmas,0.5877650349043924,0.23223886745002822,0.17999609764557953,0.5261780104712042,-0.75,12.0,10.0,4.0,2.0,0.17999609764557953,0.5877650349043924,0.23223886745002822,0.5261780104712042,-0.75,10.0,12.0,2.0,4.0,,,,,0.0,0.0,9.4,11.2,-1.799999999999999,0.0,0.0,9.0,15.4,-6.4,0.0,0.0,3,-2,-5,0,0,0,1,,,,,,,,,1,0,0
Juan Musso,PT,atletico madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,29,79.3,0,0,0.0,100.0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,13,50.0,34.0,0,0,0,0.0,24_25,4,,0,[],,,,,2,4,2,2,0,6,2,4,8,DWDW,16,4,1,1,2,3,4,-1,4,DLWL,2025-03-01,atletico madrid,athletic,0.4688879273041973,0.27806144526179144,0.2530506274340113,0.43927648578811374,-0.5,12.0,15.0,4.0,3.0,0.2530506274340113,0.4688879273041973,0.27806144526179144,0.43927648578811374,-0.5,15.0,12.0,3.0,4.0,9.0,,,,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.3333333333333335,-0.3333333333333335,0.0,0.0,4,3,-2,1,0,0,0,,,,,,,,,1,0,0
Juan Musso,PT,atletico madrid,girona,1,90,0,0,0.0,0.0,0,0,0,31,90.3,0,0,0.0,100.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,29,174.0,123.0,0,0,0,0.0,24_25,38,,0,[],,,,,3,38,22,10,6,68,30,38,76,DWLWW,16,38,11,8,19,44,60,-16,41,WLWLL,2024-08-25,atletico madrid,girona,0.5966496235694719,0.22356894559980212,0.179781430830726,0.5862944162436549,-1.0,11.0,13.0,6.0,5.0,0.179781430830726,0.5966496235694719,0.22356894559980212,0.5862944162436549,-1.0,13.0,11.0,5.0,6.0,,10.0,90.0,0.0,0.0,0.0,60.8,28.6,32.199999999999996,0.0,0.0,41.6,53.2,-11.600000000000001,0.0,0.0,35,24,-30,1,0,0,0,,,,90.0,0.1,0.0,,,1,0,0
Juan Musso,PT,atletico madrid,getafe,1,90,0,0,0.0,0.0,0,0,0,31,96.8,1,0,0.0,100.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,19,91.0,66.0,0,0,0,0.0,25_26,13,,0,[],,,,,4,13,8,4,1,25,11,14,28,WWWWW,7,13,5,2,6,12,15,-3,17,LWWLL,2025-11-23,getafe,atletico madrid,0.18427623732856296,0.27560375670840787,0.5401200059630292,0.37157107231920194,0.75,9.0,13.0,1.0,6.0,0.5401200059630292,0.18427623732856296,0.27560375670840787,0.37157107231920194,0.75,13.0,9.0,6.0,1.0,,,,,0.0,0.0,18.8,10.2,8.600000000000001,0.0,0.0,10.4,12.4,-2.0,0.0,0.0,11,13,-4,1,0,0,0,,,,,,,,,1,0,0
Juan Soriano,PT,leganes,osasuna,1,90,0,0,0.0,0.0,0,0,0,32,34.4,1,0,1.0,83.3,1.2,5,0,0,0,0,0,0,0,0,0,0,0,17,78.0,43.0,0,0,0,0.0,24_25,1,,0,"[{'rojas': [8, 1.0]}]",,,,,9,1,0,1,0,1,1,0,1,D,9,1,0,1,0,1,1,0,1,D,2025-04-07,leganes,osasuna,0.35142965108955787,0.3072175336944199,0.3413528152160221,0.411764705882353,0.0,13.0,14.0,7.0,6.0,0.3413528152160221,0.35142965108955787,0.3072175336944199,0.411764705882353,0.0,14.0,13.0,6.0,7.0,6.0,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,0,0,0
Juan Soriano,PT,leganes,las palmas,1,90,0,0,0.0,0.0,0,0,0,33,51.5,0,0,1.0,80.0,2.3,6,0,0,0,0,0,0,0,0,0,0,0,18,77.0,25.0,0,0,0,0.0,24_25,2,,1,"[{'rojas': [8, 1.0]}]",,,,,5,2,1,1,0,3,2,1,4,DW,13,2,0,1,1,3,4,-1,1,DL,2024-08-25,leganes,las palmas,0.41753528502319087,0.31978454939903245,0.2626801655777766,0.3518072289156627,-0.25,10.0,10.0,5.0,5.0,0.41753528502319087,0.2626801655777766,0.31978454939903245,0.3518072289156627,-0.25,10.0,10.0,5.0,5.0,11.0,5.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3,0,-2,0,0,0,0,,,,90.0,1.2,1.0,,,1,0,0
Juan Soriano,PT,leganes,valladolid,1,90,0,0,0.0,0.0,0,0,0,30,43.3,0,0,0.0,100.0,0.4,11,0,0,0,0,0,0,0,0,0,0,0,15,104.0,73.0,0,0,0,0.0,24_25,3,,0,"[{'rojas': [8, 1.0]}]",,,,,6,3,1,2,0,3,2,1,5,DWD,12,3,1,1,1,1,3,-2,4,WLD,2025-05-24,leganes,valladolid,0.7225600762440718,0.17597404070888834,0.10146588304703988,0.5670103092783505,-1.5,16.0,6.0,6.0,2.0,0.10146588304703988,0.7225600762440718,0.17597404070888834,0.5670103092783505,-1.5,6.0,16.0,2.0,6.0,5.0,5.5,90.0,0.0,0.0,0.0,2.0,1.5,0.5,0.0,0.0,1.0,1.5,-0.5,0.0,0.0,1,2,-1,0,0,0,0,0.7071067811865476,0.0,0.7778174593052021,180.0,3.5,2.0,1.75,1.0,1,0,0
Juan Soriano,PT,leganes,mallorca,1,90,0,0,0.0,0.0,0,0,0,29,62.1,0,0,1.0,66.7,1.2,5,1,1,0,0,0,0,0,2,0,0,0,17,62.0,44.0,0,0,0,0.0,24_25,4,,1,"[{'rojas': [8, 1.0]}]",,,,,11,4,1,2,1,3,3,0,5,DWDL,9,4,1,2,1,2,2,0,5,DLDW,2024-08-31,leganes,mallorca,0.37514538218702287,0.33116282013750986,0.29369179767546744,0.3404255319148936,-0.25,4.0,12.0,2.0,3.0,0.37514538218702287,0.29369179767546744,0.33116282013750986,0.3404255319148936,-0.25,4.0,12.0,2.0,3.0,3.0,7.333333333333333,90.0,0.0,0.0,0.0,2.3333333333333335,1.6666666666666667,0.6666666666666667,0.0,0.0,1.0,1.6666666666666667,-0.6666666666666667,0.0,0.0,0,1,1,0,0,0,0,3.2145502536643185,0.5773502691896258,0.9539392014169457,270.0,3.9,2.0,1.3,0.6666666666666666,1,0,0
Juan Soriano,PT,leganes,betis,1,90,0,0,0.0,0.0,0,0,0,37,45.9,0,0,2.0,60.0,2.3,3,0,0,0,0,0,0,0,0,0,0,0,12,72.0,68.0,0,0,0,0.0,24_25,5,,0,"[{'rojas': [8, 1.0]}]",,,,,15,5,1,2,2,3,5,-2,5,DWDLL,6,5,2,2,1,5,4,1,8,DDWLW,2025-03-16,leganes,betis,0.25238317739817,0.2857311047420723,0.4618857178597577,0.42930591259640094,0.5,10.0,21.0,4.0,6.0,0.4618857178597577,0.25238317739817,0.2857311047420723,0.42930591259640094,0.5,21.0,10.0,6.0,4.0,3.0,7.333333333333333,90.0,0.0,0.0,0.0,2.5,2.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-3,-2,1,0,0,0,0,2.8722813232690143,0.5,0.7804912982645397,360.0,5.1,3.0,1.275,0.75,1,0,0
Juan Soriano,PT,leganes,athletic,1,90,0,0,0.0,0.0,0,0,0,24,91.7,0,0,2.0,50.0,1.4,3,0,0,0,0,0,0,0,0,0,0,0,11,54.0,28.0,0,0,0,0.0,24_25,7,,1,"[{'rojas': [8, 1.0]}]",,,,,15,7,1,3,3,4,8,-4,6,DLLDL,5,7,4,1,2,11,7,4,13,WLWWW,2024-09-19,leganes,athletic,0.23707056949106006,0.30138624449494383,0.46154318601399624,0.38118811881188125,0.25,14.0,10.0,3.0,4.0,0.23707056949106006,0.46154318601399624,0.30138624449494383,0.38118811881188125,0.25,14.0,10.0,3.0,4.0,,6.333333333333333,90.0,0.0,0.0,0.0,3.2,3.6,-0.3999999999999999,0.0,0.0,4.6,4.6,0.0,0.0,0.0,-7,-7,1,0,0,0,0,3.0,0.7071067811865476,0.8167006795638165,450.0,7.4,5.0,1.48,1.0,1,0,0
Julen Agirrezabala,PT,athletic,real madrid,1,90,0,0,0.0,0.0,0,0,0,37,70.3,0,0,2.0,50.0,1.4,4,0,0,0,0,0,0,0,0,0,0,0,23,138.0,74.0,0,0,0,0.0,23_24,30,,0,"[{'rojas': [8, 1.0]}, {'save_pct': [4, 76.5]}]",,4.0,,0.6666666666666667,5,30,16,8,6,50,28,22,56,LDWWL,1,30,23,6,1,66,20,46,75,WDWWW,2023-08-12,athletic,real madrid,0.28190419429337704,0.27229382403337554,0.44580198167324736,0.5182291666666667,0.25,7.0,14.0,1.0,8.0,0.44580198167324736,0.28190419429337704,0.27229382403337554,0.5182291666666667,0.25,14.0,7.0,8.0,1.0,1.0,,,,0.0,0.0,47.0,25.4,21.6,0.0,0.0,57.4,17.6,39.8,0.0,0.0,-19,-16,8,0,1,0,0,,,,,,,,,1,0,0
Julen Agirrezabala,PT,athletic,celta,0,29,0,0,0.0,0.0,0,0,0,14,50.0,0,0,2.0,33.3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,8,44.0,32.0,0,0,0,0.0,23_24,36,,0,"[{'rojas': [8, 1.0]}, {'save_pct': [4, 76.5]}]",,4.0,,0.6666666666666667,5,36,17,11,8,58,37,21,62,DLWDL,16,36,9,10,17,42,54,-12,37,WLWLW,2023-11-10,athletic,celta,0.5726800371495269,0.23755616355832226,0.1897637992921509,0.5478036175710594,-0.75,21.0,13.0,12.0,5.0,0.1897637992921509,0.5726800371495269,0.23755616355832226,0.5478036175710594,-0.75,13.0,21.0,5.0,12.0,14.0,4.0,90.0,0.0,0.0,0.0,53.6,32.0,21.6,0.0,0.0,37.4,49.6,-12.200000000000003,0.0,0.0,25,16,-17,0,0,0,0,,,,90.0,1.4,2.0,,,1,0,0
